date,geography_code,c2021_acctype_6_name,c2021_depch_3_name,c2021_bedrooms_5_name,obs_value
2021,E09000033,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,0
2021,E09000033,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,36
2021,E09000033,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,47
2021,E09000033,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,210
2021,E09000033,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,1
2021,E09000033,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,50
2021,E09000033,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,94
2021,E09000033,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,299
2021,E09000033,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,3
2021,E09000033,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,62
2021,E09000033,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,100
2021,E09000033,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,421
2021,E09000033,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,0
2021,E09000033,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,41
2021,E09000033,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,160
2021,E09000033,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,497
2021,E09000033,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,30
2021,E09000033,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,229
2021,E09000033,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,533
2021,E09000033,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,924
2021,E09000033,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,6
2021,E09000033,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,177
2021,E09000033,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,439
2021,E09000033,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,1122
2021,E09000033,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,1838
2021,E09000033,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,6515
2021,E09000033,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,4163
2021,E09000033,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,1199
2021,E09000033,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,608
2021,E09000033,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,5066
2021,E09000033,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,4924
2021,E09000033,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,1513
2021,E09000033,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,8
2021,E09000033,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,11
2021,E09000033,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,5
2021,E09000033,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,0
2021,E09000033,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,1
2021,E09000033,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,0
2021,E09000033,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,10
2021,E09000033,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,1
