date,geography_code,c_sex_name,c_age_name,c_cob_name,obs_value
2011,E09000012,Females,Age 16 to 24,Africa: South and Eastern Africa,444
2011,E09000012,Females,Age 16 to 24,Africa: Africa not otherwise specified,7
2011,E09000012,Females,Age 16 to 24,Middle East and Asia: Middle East,194
2011,E09000012,Females,Age 16 to 24,Middle East and Asia: Eastern Asia,369
2011,E09000012,Females,Age 16 to 24,Middle East and Asia: Southern Asia,327
2011,E09000012,Females,Age 16 to 24,Middle East and Asia: South-East Asia,176
2011,E09000012,Females,Age 16 to 24,Middle East and Asia: Central Asia,31
2011,E09000012,Females,Age 16 to 24,The Americas and the Caribbean: North America and the Caribbean,536
2011,E09000012,Females,Age 16 to 24,The Americas and the Caribbean: Central and South America,249
2011,E09000012,Females,Age 16 to 24,Antarctica and Oceania (including Australasia),148
2011,E09000012,Females,Age 16 to 24,Other,0
2011,E09000012,Females,Age 25 to 34,Europe: United Kingdom: England,15635
2011,E09000012,Females,Age 25 to 34,Europe: United Kingdom: Northern Ireland,216
2011,E09000012,Females,Age 25 to 34,Europe: United Kingdom: Scotland,561
2011,E09000012,Females,Age 25 to 34,Europe: United Kingdom: Wales,335
2011,E09000012,Females,Age 25 to 34,Europe: United Kingdom: Great Britain not otherwise specified,1
2011,E09000012,Females,Age 25 to 34,Europe: United Kingdom: United Kingdom not otherwise specified,1
2011,E09000012,Females,Age 25 to 34,Europe: Ireland,486
2011,E09000012,Females,Age 25 to 34,Europe: Other Europe: EU countries: Member countries in March 2001,3183
2011,E09000012,Females,Age 25 to 34,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,1801
2011,E09000012,Females,Age 25 to 34,Europe: Other Europe: Rest of Europe,1617
2011,E09000012,Females,Age 25 to 34,Africa: North Africa,145
2011,E09000012,Females,Age 25 to 34,Africa: Central and Western Africa,1462
2011,E09000012,Females,Age 25 to 34,Africa: South and Eastern Africa,817
2011,E09000012,Females,Age 25 to 34,Africa: Africa not otherwise specified,11
2011,E09000012,Females,Age 25 to 34,Middle East and Asia: Middle East,327
2011,E09000012,Females,Age 25 to 34,Middle East and Asia: Eastern Asia,626
2011,E09000012,Females,Age 25 to 34,Middle East and Asia: Southern Asia,830
2011,E09000012,Females,Age 25 to 34,Middle East and Asia: South-East Asia,385
2011,E09000012,Females,Age 25 to 34,Middle East and Asia: Central Asia,28
2011,E09000012,Females,Age 25 to 34,The Americas and the Caribbean: North America and the Caribbean,1294
2011,E09000012,Females,Age 25 to 34,The Americas and the Caribbean: Central and South America,712
2011,E09000012,Females,Age 25 to 34,Antarctica and Oceania (including Australasia),952
2011,E09000012,Females,Age 25 to 34,Other,0
2011,E09000012,Females,Age 35 to 49,Europe: United Kingdom: England,12671
2011,E09000012,Females,Age 35 to 49,Europe: United Kingdom: Northern Ireland,152
2011,E09000012,Females,Age 35 to 49,Europe: United Kingdom: Scotland,377
2011,E09000012,Females,Age 35 to 49,Europe: United Kingdom: Wales,195
2011,E09000012,Females,Age 35 to 49,Europe: United Kingdom: Great Britain not otherwise specified,3
2011,E09000012,Females,Age 35 to 49,Europe: United Kingdom: United Kingdom not otherwise specified,3
2011,E09000012,Females,Age 35 to 49,Europe: Ireland,355
2011,E09000012,Females,Age 35 to 49,Europe: Other Europe: EU countries: Member countries in March 2001,1742
2011,E09000012,Females,Age 35 to 49,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,903
2011,E09000012,Females,Age 35 to 49,Europe: Other Europe: Rest of Europe,1953
2011,E09000012,Females,Age 35 to 49,Africa: North Africa,204
2011,E09000012,Females,Age 35 to 49,Africa: Central and Western Africa,2963
2011,E09000012,Females,Age 35 to 49,Africa: South and Eastern Africa,1008
2011,E09000012,Females,Age 35 to 49,Africa: Africa not otherwise specified,39
2011,E09000012,Females,Age 35 to 49,Middle East and Asia: Middle East,244
2011,E09000012,Females,Age 35 to 49,Middle East and Asia: Eastern Asia,379
2011,E09000012,Females,Age 35 to 49,Middle East and Asia: Southern Asia,952
2011,E09000012,Females,Age 35 to 49,Middle East and Asia: South-East Asia,614
2011,E09000012,Females,Age 35 to 49,Middle East and Asia: Central Asia,9
2011,E09000012,Females,Age 35 to 49,The Americas and the Caribbean: North America and the Caribbean,1199
2011,E09000012,Females,Age 35 to 49,The Americas and the Caribbean: Central and South America,659
2011,E09000012,Females,Age 35 to 49,Antarctica and Oceania (including Australasia),464
2011,E09000012,Females,Age 35 to 49,Other,0
2011,E09000012,Females,Age 50 to 64,Europe: United Kingdom: England,5468
2011,E09000012,Females,Age 50 to 64,Europe: United Kingdom: Northern Ireland,78
2011,E09000012,Females,Age 50 to 64,Europe: United Kingdom: Scotland,240
2011,E09000012,Females,Age 50 to 64,Europe: United Kingdom: Wales,114
2011,E09000012,Females,Age 50 to 64,Europe: United Kingdom: Great Britain not otherwise specified,3
2011,E09000012,Females,Age 50 to 64,Europe: United Kingdom: United Kingdom not otherwise specified,1
2011,E09000012,Females,Age 50 to 64,Europe: Ireland,433
2011,E09000012,Females,Age 50 to 64,Europe: Other Europe: EU countries: Member countries in March 2001,403
2011,E09000012,Females,Age 50 to 64,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,602
2011,E09000012,Females,Age 50 to 64,Europe: Other Europe: Rest of Europe,982
2011,E09000012,Females,Age 50 to 64,Africa: North Africa,118
2011,E09000012,Females,Age 50 to 64,Africa: Central and Western Africa,1562
2011,E09000012,Females,Age 50 to 64,Africa: South and Eastern Africa,429
2011,E09000012,Females,Age 50 to 64,Africa: Africa not otherwise specified,25
2011,E09000012,Females,Age 50 to 64,Middle East and Asia: Middle East,162
2011,E09000012,Females,Age 50 to 64,Middle East and Asia: Eastern Asia,93
2011,E09000012,Females,Age 50 to 64,Middle East and Asia: Southern Asia,783
2011,E09000012,Females,Age 50 to 64,Middle East and Asia: South-East Asia,427
2011,E09000012,Females,Age 50 to 64,Middle East and Asia: Central Asia,4
2011,E09000012,Females,Age 50 to 64,The Americas and the Caribbean: North America and the Caribbean,1710
2011,E09000012,Females,Age 50 to 64,The Americas and the Caribbean: Central and South America,340
2011,E09000012,Females,Age 50 to 64,Antarctica and Oceania (including Australasia),109
2011,E09000012,Females,Age 50 to 64,Other,0
2011,E09000012,Females,Age 65 to 74,Europe: United Kingdom: England,1710
2011,E09000012,Females,Age 65 to 74,Europe: United Kingdom: Northern Ireland,35
2011,E09000012,Females,Age 65 to 74,Europe: United Kingdom: Scotland,71
2011,E09000012,Females,Age 65 to 74,Europe: United Kingdom: Wales,32
2011,E09000012,Females,Age 65 to 74,Europe: United Kingdom: Great Britain not otherwise specified,1
2011,E09000012,Females,Age 65 to 74,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000012,Females,Age 65 to 74,Europe: Ireland,304
2011,E09000012,Females,Age 65 to 74,Europe: Other Europe: EU countries: Member countries in March 2001,141
2011,E09000012,Females,Age 65 to 74,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,270
2011,E09000012,Females,Age 65 to 74,Europe: Other Europe: Rest of Europe,220
2011,E09000012,Females,Age 65 to 74,Africa: North Africa,28
2011,E09000012,Females,Age 65 to 74,Africa: Central and Western Africa,417
2011,E09000012,Females,Age 65 to 74,Africa: South and Eastern Africa,138
2011,E09000012,Females,Age 65 to 74,Africa: Africa not otherwise specified,10
2011,E09000012,Females,Age 65 to 74,Middle East and Asia: Middle East,71
2011,E09000012,Females,Age 65 to 74,Middle East and Asia: Eastern Asia,22
2011,E09000012,Females,Age 65 to 74,Middle East and Asia: Southern Asia,270
2011,E09000012,Females,Age 65 to 74,Middle East and Asia: South-East Asia,105
2011,E09000012,Females,Age 65 to 74,Middle East and Asia: Central Asia,1
2011,E09000012,Females,Age 65 to 74,The Americas and the Caribbean: North America and the Caribbean,1028
2011,E09000012,Females,Age 65 to 74,The Americas and the Caribbean: Central and South America,101
2011,E09000012,Females,Age 65 to 74,Antarctica and Oceania (including Australasia),14
2011,E09000012,Females,Age 65 to 74,Other,0
2011,E09000012,Females,Age 75 to 84,Europe: United Kingdom: England,1293
2011,E09000012,Females,Age 75 to 84,Europe: United Kingdom: Northern Ireland,22
2011,E09000012,Females,Age 75 to 84,Europe: United Kingdom: Scotland,28
2011,E09000012,Females,Age 75 to 84,Europe: United Kingdom: Wales,9
2011,E09000012,Females,Age 75 to 84,Europe: United Kingdom: Great Britain not otherwise specified,1
2011,E09000012,Females,Age 75 to 84,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000012,Females,Age 75 to 84,Europe: Ireland,199
2011,E09000012,Females,Age 75 to 84,Europe: Other Europe: EU countries: Member countries in March 2001,131
2011,E09000012,Females,Age 75 to 84,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,184
2011,E09000012,Females,Age 75 to 84,Europe: Other Europe: Rest of Europe,84
2011,E09000012,Females,Age 75 to 84,Africa: North Africa,20
2011,E09000012,Females,Age 75 to 84,Africa: Central and Western Africa,62
2011,E09000012,Females,Age 75 to 84,Africa: South and Eastern Africa,63
2011,E09000012,Females,Age 75 to 84,Africa: Africa not otherwise specified,4
2011,E09000012,Females,Age 75 to 84,Middle East and Asia: Middle East,23
2011,E09000012,Females,Age 75 to 84,Middle East and Asia: Eastern Asia,15
2011,E09000012,Females,Age 75 to 84,Middle East and Asia: Southern Asia,139
2011,E09000012,Females,Age 75 to 84,Middle East and Asia: South-East Asia,38
2011,E09000012,Females,Age 75 to 84,Middle East and Asia: Central Asia,0
2011,E09000012,Females,Age 75 to 84,The Americas and the Caribbean: North America and the Caribbean,701
2011,E09000012,Females,Age 75 to 84,The Americas and the Caribbean: Central and South America,77
2011,E09000012,Females,Age 75 to 84,Antarctica and Oceania (including Australasia),3
2011,E09000012,Females,Age 75 to 84,Other,0
2011,E09000012,Females,Age 85 and over,Europe: United Kingdom: England,727
2011,E09000012,Females,Age 85 and over,Europe: United Kingdom: Northern Ireland,9
2011,E09000012,Females,Age 85 and over,Europe: United Kingdom: Scotland,11
2011,E09000012,Females,Age 85 and over,Europe: United Kingdom: Wales,8
2011,E09000012,Females,Age 85 and over,Europe: United Kingdom: Great Britain not otherwise specified,2
2011,E09000012,Females,Age 85 and over,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000012,Females,Age 85 and over,Europe: Ireland,63
2011,E09000012,Females,Age 85 and over,Europe: Other Europe: EU countries: Member countries in March 2001,56
2011,E09000012,Females,Age 85 and over,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,74
2011,E09000012,Females,Age 85 and over,Europe: Other Europe: Rest of Europe,22
2011,E09000012,Females,Age 85 and over,Africa: North Africa,7
2011,E09000012,Females,Age 85 and over,Africa: Central and Western Africa,17
2011,E09000012,Females,Age 85 and over,Africa: South and Eastern Africa,13
2011,E09000012,Females,Age 85 and over,Africa: Africa not otherwise specified,1
2011,E09000012,Females,Age 85 and over,Middle East and Asia: Middle East,6
2011,E09000012,Females,Age 85 and over,Middle East and Asia: Eastern Asia,6
2011,E09000012,Females,Age 85 and over,Middle East and Asia: Southern Asia,34
2011,E09000012,Females,Age 85 and over,Middle East and Asia: South-East Asia,28
2011,E09000012,Females,Age 85 and over,Middle East and Asia: Central Asia,0
2011,E09000012,Females,Age 85 and over,The Americas and the Caribbean: North America and the Caribbean,159
2011,E09000012,Females,Age 85 and over,The Americas and the Caribbean: Central and South America,17
2011,E09000012,Females,Age 85 and over,Antarctica and Oceania (including Australasia),2
2011,E09000012,Females,Age 85 and over,Other,0
2011,E09000013,Males,Age 0 to 15,Europe: United Kingdom: England,12926
2011,E09000013,Males,Age 0 to 15,Europe: United Kingdom: Northern Ireland,7
2011,E09000013,Males,Age 0 to 15,Europe: United Kingdom: Scotland,32
2011,E09000013,Males,Age 0 to 15,Europe: United Kingdom: Wales,10
2011,E09000013,Males,Age 0 to 15,Europe: United Kingdom: Great Britain not otherwise specified,1
2011,E09000013,Males,Age 0 to 15,Europe: United Kingdom: United Kingdom not otherwise specified,4
2011,E09000013,Males,Age 0 to 15,Europe: Ireland,21
2011,E09000013,Males,Age 0 to 15,Europe: Other Europe: EU countries: Member countries in March 2001,696
2011,E09000013,Males,Age 0 to 15,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,103
2011,E09000013,Males,Age 0 to 15,Europe: Other Europe: Rest of Europe,108
2011,E09000013,Males,Age 0 to 15,Africa: North Africa,56
2011,E09000013,Males,Age 0 to 15,Africa: Central and Western Africa,41
2011,E09000013,Males,Age 0 to 15,Africa: South and Eastern Africa,215
2011,E09000013,Males,Age 0 to 15,Africa: Africa not otherwise specified,0
2011,E09000013,Males,Age 0 to 15,Middle East and Asia: Middle East,146
2011,E09000013,Males,Age 0 to 15,Middle East and Asia: Eastern Asia,45
2011,E09000013,Males,Age 0 to 15,Middle East and Asia: Southern Asia,88
2011,E09000013,Males,Age 0 to 15,Middle East and Asia: South-East Asia,90
2011,E09000013,Males,Age 0 to 15,Middle East and Asia: Central Asia,7
2011,E09000013,Males,Age 0 to 15,The Americas and the Caribbean: North America and the Caribbean,222
2011,E09000013,Males,Age 0 to 15,The Americas and the Caribbean: Central and South America,56
2011,E09000013,Males,Age 0 to 15,Antarctica and Oceania (including Australasia),51
2011,E09000013,Males,Age 0 to 15,Other,0
2011,E09000013,Males,Age 16 to 24,Europe: United Kingdom: England,7331
2011,E09000013,Males,Age 16 to 24,Europe: United Kingdom: Northern Ireland,53
2011,E09000013,Males,Age 16 to 24,Europe: United Kingdom: Scotland,145
2011,E09000013,Males,Age 16 to 24,Europe: United Kingdom: Wales,158
2011,E09000013,Males,Age 16 to 24,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000013,Males,Age 16 to 24,Europe: United Kingdom: United Kingdom not otherwise specified,3
2011,E09000013,Males,Age 16 to 24,Europe: Ireland,77
2011,E09000013,Males,Age 16 to 24,Europe: Other Europe: EU countries: Member countries in March 2001,900
2011,E09000013,Males,Age 16 to 24,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,343
2011,E09000013,Males,Age 16 to 24,Europe: Other Europe: Rest of Europe,252
2011,E09000013,Males,Age 16 to 24,Africa: North Africa,89
2011,E09000013,Males,Age 16 to 24,Africa: Central and Western Africa,108
2011,E09000013,Males,Age 16 to 24,Africa: South and Eastern Africa,449
2011,E09000013,Males,Age 16 to 24,Africa: Africa not otherwise specified,0
2011,E09000013,Males,Age 16 to 24,Middle East and Asia: Middle East,367
2011,E09000013,Males,Age 16 to 24,Middle East and Asia: Eastern Asia,352
2011,E09000013,Males,Age 16 to 24,Middle East and Asia: Southern Asia,293
2011,E09000013,Males,Age 16 to 24,Middle East and Asia: South-East Asia,251
2011,E09000013,Males,Age 16 to 24,Middle East and Asia: Central Asia,48
2011,E09000013,Males,Age 16 to 24,The Americas and the Caribbean: North America and the Caribbean,217
2011,E09000013,Males,Age 16 to 24,The Americas and the Caribbean: Central and South America,151
2011,E09000013,Males,Age 16 to 24,Antarctica and Oceania (including Australasia),276
2011,E09000013,Males,Age 16 to 24,Other,0
2011,E09000013,Males,Age 25 to 34,Europe: United Kingdom: England,10709
2011,E09000013,Males,Age 25 to 34,Europe: United Kingdom: Northern Ireland,154
2011,E09000013,Males,Age 25 to 34,Europe: United Kingdom: Scotland,530
2011,E09000013,Males,Age 25 to 34,Europe: United Kingdom: Wales,235
2011,E09000013,Males,Age 25 to 34,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000013,Males,Age 25 to 34,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000013,Males,Age 25 to 34,Europe: Ireland,471
2011,E09000013,Males,Age 25 to 34,Europe: Other Europe: EU countries: Member countries in March 2001,2782
2011,E09000013,Males,Age 25 to 34,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,1108
