date,geography_code,age_of_dependent_child_name,c_ethhuk11_name,obs_value
2011,E09000012,Age 5 to 7,Black/African/Caribbean/Black British: African,1773
2011,E09000012,Age 5 to 7,Black/African/Caribbean/Black British: Caribbean,773
2011,E09000012,Age 5 to 7,Black/African/Caribbean/Black British: Other Black,319
2011,E09000012,Age 5 to 7,Other ethnic group: Arab,94
2011,E09000012,Age 5 to 7,Other ethnic group: Any other ethnic group,639
2011,E09000012,Age 8 to 9,White: English/Welsh/Scottish/Northern Irish/British,1431
2011,E09000012,Age 8 to 9,White: Irish,69
2011,E09000012,Age 8 to 9,White: Gypsy or Irish Traveller,14
2011,E09000012,Age 8 to 9,White: Other White,948
2011,E09000012,Age 8 to 9,Mixed/multiple ethnic group: White and Black Caribbean,98
2011,E09000012,Age 8 to 9,Mixed/multiple ethnic group: White and Black African,74
2011,E09000012,Age 8 to 9,Mixed/multiple ethnic group: White and Asian,42
2011,E09000012,Age 8 to 9,Mixed/multiple ethnic group: Other Mixed,85
2011,E09000012,Age 8 to 9,Asian/Asian British: Indian,255
2011,E09000012,Age 8 to 9,Asian/Asian British: Pakistani,53
2011,E09000012,Age 8 to 9,Asian/Asian British: Bangladeshi,270
2011,E09000012,Age 8 to 9,Asian/Asian British: Chinese,38
2011,E09000012,Age 8 to 9,Asian/Asian British: Other Asian,157
2011,E09000012,Age 8 to 9,Black/African/Caribbean/Black British: African,1047
2011,E09000012,Age 8 to 9,Black/African/Caribbean/Black British: Caribbean,531
2011,E09000012,Age 8 to 9,Black/African/Caribbean/Black British: Other Black,214
2011,E09000012,Age 8 to 9,Other ethnic group: Arab,45
2011,E09000012,Age 8 to 9,Other ethnic group: Any other ethnic group,369
2011,E09000012,Age 10 to 11,White: English/Welsh/Scottish/Northern Irish/British,1381
2011,E09000012,Age 10 to 11,White: Irish,72
2011,E09000012,Age 10 to 11,White: Gypsy or Irish Traveller,12
2011,E09000012,Age 10 to 11,White: Other White,893
2011,E09000012,Age 10 to 11,Mixed/multiple ethnic group: White and Black Caribbean,87
2011,E09000012,Age 10 to 11,Mixed/multiple ethnic group: White and Black African,63
2011,E09000012,Age 10 to 11,Mixed/multiple ethnic group: White and Asian,46
2011,E09000012,Age 10 to 11,Mixed/multiple ethnic group: Other Mixed,100
2011,E09000012,Age 10 to 11,Asian/Asian British: Indian,270
2011,E09000012,Age 10 to 11,Asian/Asian British: Pakistani,50
2011,E09000012,Age 10 to 11,Asian/Asian British: Bangladeshi,266
2011,E09000012,Age 10 to 11,Asian/Asian British: Chinese,28
2011,E09000012,Age 10 to 11,Asian/Asian British: Other Asian,146
2011,E09000012,Age 10 to 11,Black/African/Caribbean/Black British: African,1009
2011,E09000012,Age 10 to 11,Black/African/Caribbean/Black British: Caribbean,545
2011,E09000012,Age 10 to 11,Black/African/Caribbean/Black British: Other Black,249
2011,E09000012,Age 10 to 11,Other ethnic group: Arab,52
2011,E09000012,Age 10 to 11,Other ethnic group: Any other ethnic group,342
2011,E09000012,Age 12 to 14,White: English/Welsh/Scottish/Northern Irish/British,2064
2011,E09000012,Age 12 to 14,White: Irish,94
2011,E09000012,Age 12 to 14,White: Gypsy or Irish Traveller,32
2011,E09000012,Age 12 to 14,White: Other White,1247
2011,E09000012,Age 12 to 14,Mixed/multiple ethnic group: White and Black Caribbean,127
2011,E09000012,Age 12 to 14,Mixed/multiple ethnic group: White and Black African,96
2011,E09000012,Age 12 to 14,Mixed/multiple ethnic group: White and Asian,39
2011,E09000012,Age 12 to 14,Mixed/multiple ethnic group: Other Mixed,101
2011,E09000012,Age 12 to 14,Asian/Asian British: Indian,347
2011,E09000012,Age 12 to 14,Asian/Asian British: Pakistani,73
2011,E09000012,Age 12 to 14,Asian/Asian British: Bangladeshi,401
2011,E09000012,Age 12 to 14,Asian/Asian British: Chinese,63
2011,E09000012,Age 12 to 14,Asian/Asian British: Other Asian,237
2011,E09000012,Age 12 to 14,Black/African/Caribbean/Black British: African,1524
2011,E09000012,Age 12 to 14,Black/African/Caribbean/Black British: Caribbean,875
2011,E09000012,Age 12 to 14,Black/African/Caribbean/Black British: Other Black,367
2011,E09000012,Age 12 to 14,Other ethnic group: Arab,75
2011,E09000012,Age 12 to 14,Other ethnic group: Any other ethnic group,503
2011,E09000012,Age 15,White: English/Welsh/Scottish/Northern Irish/British,686
2011,E09000012,Age 15,White: Irish,34
2011,E09000012,Age 15,White: Gypsy or Irish Traveller,12
2011,E09000012,Age 15,White: Other White,427
2011,E09000012,Age 15,Mixed/multiple ethnic group: White and Black Caribbean,32
2011,E09000012,Age 15,Mixed/multiple ethnic group: White and Black African,33
2011,E09000012,Age 15,Mixed/multiple ethnic group: White and Asian,22
2011,E09000012,Age 15,Mixed/multiple ethnic group: Other Mixed,41
2011,E09000012,Age 15,Asian/Asian British: Indian,108
2011,E09000012,Age 15,Asian/Asian British: Pakistani,28
2011,E09000012,Age 15,Asian/Asian British: Bangladeshi,117
2011,E09000012,Age 15,Asian/Asian British: Chinese,20
2011,E09000012,Age 15,Asian/Asian British: Other Asian,70
2011,E09000012,Age 15,Black/African/Caribbean/Black British: African,495
2011,E09000012,Age 15,Black/African/Caribbean/Black British: Caribbean,328
2011,E09000012,Age 15,Black/African/Caribbean/Black British: Other Black,109
2011,E09000012,Age 15,Other ethnic group: Arab,18
2011,E09000012,Age 15,Other ethnic group: Any other ethnic group,156
2011,E09000012,Age 16,White: English/Welsh/Scottish/Northern Irish/British,565
2011,E09000012,Age 16,White: Irish,28
2011,E09000012,Age 16,White: Gypsy or Irish Traveller,7
2011,E09000012,Age 16,White: Other White,351
2011,E09000012,Age 16,Mixed/multiple ethnic group: White and Black Caribbean,33
2011,E09000012,Age 16,Mixed/multiple ethnic group: White and Black African,19
2011,E09000012,Age 16,Mixed/multiple ethnic group: White and Asian,17
2011,E09000012,Age 16,Mixed/multiple ethnic group: Other Mixed,36
2011,E09000012,Age 16,Asian/Asian British: Indian,119
2011,E09000012,Age 16,Asian/Asian British: Pakistani,22
2011,E09000012,Age 16,Asian/Asian British: Bangladeshi,110
2011,E09000012,Age 16,Asian/Asian British: Chinese,16
2011,E09000012,Age 16,Asian/Asian British: Other Asian,101
2011,E09000012,Age 16,Black/African/Caribbean/Black British: African,474
2011,E09000012,Age 16,Black/African/Caribbean/Black British: Caribbean,259
2011,E09000012,Age 16,Black/African/Caribbean/Black British: Other Black,115
2011,E09000012,Age 16,Other ethnic group: Arab,19
2011,E09000012,Age 16,Other ethnic group: Any other ethnic group,157
2011,E09000012,Age 17,White: English/Welsh/Scottish/Northern Irish/British,518
2011,E09000012,Age 17,White: Irish,24
2011,E09000012,Age 17,White: Gypsy or Irish Traveller,1
2011,E09000012,Age 17,White: Other White,307
2011,E09000012,Age 17,Mixed/multiple ethnic group: White and Black Caribbean,24
2011,E09000012,Age 17,Mixed/multiple ethnic group: White and Black African,17
2011,E09000012,Age 17,Mixed/multiple ethnic group: White and Asian,4
2011,E09000012,Age 17,Mixed/multiple ethnic group: Other Mixed,29
2011,E09000012,Age 17,Asian/Asian British: Indian,91
2011,E09000012,Age 17,Asian/Asian British: Pakistani,30
2011,E09000012,Age 17,Asian/Asian British: Bangladeshi,103
2011,E09000012,Age 17,Asian/Asian British: Chinese,18
2011,E09000012,Age 17,Asian/Asian British: Other Asian,91
2011,E09000012,Age 17,Black/African/Caribbean/Black British: African,483
2011,E09000012,Age 17,Black/African/Caribbean/Black British: Caribbean,246
2011,E09000012,Age 17,Black/African/Caribbean/Black British: Other Black,69
2011,E09000012,Age 17,Other ethnic group: Arab,20
2011,E09000012,Age 17,Other ethnic group: Any other ethnic group,151
2011,E09000012,Age 18,White: English/Welsh/Scottish/Northern Irish/British,357
2011,E09000012,Age 18,White: Irish,25
2011,E09000012,Age 18,White: Gypsy or Irish Traveller,4
2011,E09000012,Age 18,White: Other White,236
2011,E09000012,Age 18,Mixed/multiple ethnic group: White and Black Caribbean,21
2011,E09000012,Age 18,Mixed/multiple ethnic group: White and Black African,23
2011,E09000012,Age 18,Mixed/multiple ethnic group: White and Asian,6
2011,E09000012,Age 18,Mixed/multiple ethnic group: Other Mixed,31
2011,E09000012,Age 18,Asian/Asian British: Indian,93
2011,E09000012,Age 18,Asian/Asian British: Pakistani,27
2011,E09000012,Age 18,Asian/Asian British: Bangladeshi,87
2011,E09000012,Age 18,Asian/Asian British: Chinese,22
2011,E09000012,Age 18,Asian/Asian British: Other Asian,63
2011,E09000012,Age 18,Black/African/Caribbean/Black British: African,414
2011,E09000012,Age 18,Black/African/Caribbean/Black British: Caribbean,194
2011,E09000012,Age 18,Black/African/Caribbean/Black British: Other Black,78
2011,E09000012,Age 18,Other ethnic group: Arab,13
2011,E09000012,Age 18,Other ethnic group: Any other ethnic group,111
2011,E09000013,Age 0 to 2,White: English/Welsh/Scottish/Northern Irish/British,3036
2011,E09000013,Age 0 to 2,White: Irish,181
2011,E09000013,Age 0 to 2,White: Gypsy or Irish Traveller,8
2011,E09000013,Age 0 to 2,White: Other White,1730
2011,E09000013,Age 0 to 2,Mixed/multiple ethnic group: White and Black Caribbean,92
2011,E09000013,Age 0 to 2,Mixed/multiple ethnic group: White and Black African,64
2011,E09000013,Age 0 to 2,Mixed/multiple ethnic group: White and Asian,67
2011,E09000013,Age 0 to 2,Mixed/multiple ethnic group: Other Mixed,62
2011,E09000013,Age 0 to 2,Asian/Asian British: Indian,121
2011,E09000013,Age 0 to 2,Asian/Asian British: Pakistani,79
2011,E09000013,Age 0 to 2,Asian/Asian British: Bangladeshi,59
2011,E09000013,Age 0 to 2,Asian/Asian British: Chinese,87
2011,E09000013,Age 0 to 2,Asian/Asian British: Other Asian,279
2011,E09000013,Age 0 to 2,Black/African/Caribbean/Black British: African,813
2011,E09000013,Age 0 to 2,Black/African/Caribbean/Black British: Caribbean,261
2011,E09000013,Age 0 to 2,Black/African/Caribbean/Black British: Other Black,143
2011,E09000013,Age 0 to 2,Other ethnic group: Arab,278
2011,E09000013,Age 0 to 2,Other ethnic group: Any other ethnic group,210
2011,E09000013,Age 3 to 4,White: English/Welsh/Scottish/Northern Irish/British,1578
2011,E09000013,Age 3 to 4,White: Irish,90
2011,E09000013,Age 3 to 4,White: Gypsy or Irish Traveller,8
2011,E09000013,Age 3 to 4,White: Other White,969
2011,E09000013,Age 3 to 4,Mixed/multiple ethnic group: White and Black Caribbean,78
2011,E09000013,Age 3 to 4,Mixed/multiple ethnic group: White and Black African,42
2011,E09000013,Age 3 to 4,Mixed/multiple ethnic group: White and Asian,46
2011,E09000013,Age 3 to 4,Mixed/multiple ethnic group: Other Mixed,53
2011,E09000013,Age 3 to 4,Asian/Asian British: Indian,59
2011,E09000013,Age 3 to 4,Asian/Asian British: Pakistani,48
2011,E09000013,Age 3 to 4,Asian/Asian British: Bangladeshi,35
2011,E09000013,Age 3 to 4,Asian/Asian British: Chinese,36
2011,E09000013,Age 3 to 4,Asian/Asian British: Other Asian,148
2011,E09000013,Age 3 to 4,Black/African/Caribbean/Black British: African,534
2011,E09000013,Age 3 to 4,Black/African/Caribbean/Black British: Caribbean,194
2011,E09000013,Age 3 to 4,Black/African/Caribbean/Black British: Other Black,101
2011,E09000013,Age 3 to 4,Other ethnic group: Arab,181
2011,E09000013,Age 3 to 4,Other ethnic group: Any other ethnic group,126
2011,E09000013,Age 5 to 7,White: English/Welsh/Scottish/Northern Irish/British,2057
2011,E09000013,Age 5 to 7,White: Irish,128
2011,E09000013,Age 5 to 7,White: Gypsy or Irish Traveller,11
2011,E09000013,Age 5 to 7,White: Other White,1063
2011,E09000013,Age 5 to 7,Mixed/multiple ethnic group: White and Black Caribbean,96
2011,E09000013,Age 5 to 7,Mixed/multiple ethnic group: White and Black African,52
2011,E09000013,Age 5 to 7,Mixed/multiple ethnic group: White and Asian,28
2011,E09000013,Age 5 to 7,Mixed/multiple ethnic group: Other Mixed,50
2011,E09000013,Age 5 to 7,Asian/Asian British: Indian,52
2011,E09000013,Age 5 to 7,Asian/Asian British: Pakistani,73
2011,E09000013,Age 5 to 7,Asian/Asian British: Bangladeshi,71
2011,E09000013,Age 5 to 7,Asian/Asian British: Chinese,29
2011,E09000013,Age 5 to 7,Asian/Asian British: Other Asian,210
2011,E09000013,Age 5 to 7,Black/African/Caribbean/Black British: African,719
2011,E09000013,Age 5 to 7,Black/African/Caribbean/Black British: Caribbean,239
2011,E09000013,Age 5 to 7,Black/African/Caribbean/Black British: Other Black,167
2011,E09000013,Age 5 to 7,Other ethnic group: Arab,227
2011,E09000013,Age 5 to 7,Other ethnic group: Any other ethnic group,174
2011,E09000013,Age 8 to 9,White: English/Welsh/Scottish/Northern Irish/British,1172
2011,E09000013,Age 8 to 9,White: Irish,64
2011,E09000013,Age 8 to 9,White: Gypsy or Irish Traveller,6
2011,E09000013,Age 8 to 9,White: Other White,553
2011,E09000013,Age 8 to 9,Mixed/multiple ethnic group: White and Black Caribbean,33
2011,E09000013,Age 8 to 9,Mixed/multiple ethnic group: White and Black African,27
2011,E09000013,Age 8 to 9,Mixed/multiple ethnic group: White and Asian,24
2011,E09000013,Age 8 to 9,Mixed/multiple ethnic group: Other Mixed,34
2011,E09000013,Age 8 to 9,Asian/Asian British: Indian,38
2011,E09000013,Age 8 to 9,Asian/Asian British: Pakistani,49
2011,E09000013,Age 8 to 9,Asian/Asian British: Bangladeshi,49
2011,E09000013,Age 8 to 9,Asian/Asian British: Chinese,19
2011,E09000013,Age 8 to 9,Asian/Asian British: Other Asian,133
2011,E09000013,Age 8 to 9,Black/African/Caribbean/Black British: African,411
2011,E09000013,Age 8 to 9,Black/African/Caribbean/Black British: Caribbean,175
2011,E09000013,Age 8 to 9,Black/African/Caribbean/Black British: Other Black,87
2011,E09000013,Age 8 to 9,Other ethnic group: Arab,143
2011,E09000013,Age 8 to 9,Other ethnic group: Any other ethnic group,94
2011,E09000013,Age 10 to 11,White: English/Welsh/Scottish/Northern Irish/British,1197
2011,E09000013,Age 10 to 11,White: Irish,58
2011,E09000013,Age 10 to 11,White: Gypsy or Irish Traveller,6
2011,E09000013,Age 10 to 11,White: Other White,552
2011,E09000013,Age 10 to 11,Mixed/multiple ethnic group: White and Black Caribbean,55
2011,E09000013,Age 10 to 11,Mixed/multiple ethnic group: White and Black African,39
2011,E09000013,Age 10 to 11,Mixed/multiple ethnic group: White and Asian,19
2011,E09000013,Age 10 to 11,Mixed/multiple ethnic group: Other Mixed,31
2011,E09000013,Age 10 to 11,Asian/Asian British: Indian,38
2011,E09000013,Age 10 to 11,Asian/Asian British: Pakistani,40
2011,E09000013,Age 10 to 11,Asian/Asian British: Bangladeshi,38
2011,E09000013,Age 10 to 11,Asian/Asian British: Chinese,18
2011,E09000013,Age 10 to 11,Asian/Asian British: Other Asian,107
2011,E09000013,Age 10 to 11,Black/African/Caribbean/Black British: African,425
2011,E09000013,Age 10 to 11,Black/African/Caribbean/Black British: Caribbean,219
2011,E09000013,Age 10 to 11,Black/African/Caribbean/Black British: Other Black,114
2011,E09000013,Age 10 to 11,Other ethnic group: Arab,149
2011,E09000013,Age 10 to 11,Other ethnic group: Any other ethnic group,108
2011,E09000013,Age 12 to 14,White: English/Welsh/Scottish/Northern Irish/British,1532
2011,E09000013,Age 12 to 14,White: Irish,98
2011,E09000013,Age 12 to 14,White: Gypsy or Irish Traveller,20
2011,E09000013,Age 12 to 14,White: Other White,729
2011,E09000013,Age 12 to 14,Mixed/multiple ethnic group: White and Black Caribbean,79
2011,E09000013,Age 12 to 14,Mixed/multiple ethnic group: White and Black African,44
2011,E09000013,Age 12 to 14,Mixed/multiple ethnic group: White and Asian,41
2011,E09000013,Age 12 to 14,Mixed/multiple ethnic group: Other Mixed,52
2011,E09000013,Age 12 to 14,Asian/Asian British: Indian,61
2011,E09000013,Age 12 to 14,Asian/Asian British: Pakistani,65
2011,E09000013,Age 12 to 14,Asian/Asian British: Bangladeshi,52
2011,E09000013,Age 12 to 14,Asian/Asian British: Chinese,26
2011,E09000013,Age 12 to 14,Asian/Asian British: Other Asian,181
2011,E09000013,Age 12 to 14,Black/African/Caribbean/Black British: African,620
2011,E09000013,Age 12 to 14,Black/African/Caribbean/Black British: Caribbean,288
2011,E09000013,Age 12 to 14,Black/African/Caribbean/Black British: Other Black,176
2011,E09000013,Age 12 to 14,Other ethnic group: Arab,204
2011,E09000013,Age 12 to 14,Other ethnic group: Any other ethnic group,140
2011,E09000013,Age 15,White: English/Welsh/Scottish/Northern Irish/British,518
2011,E09000013,Age 15,White: Irish,42
2011,E09000013,Age 15,White: Gypsy or Irish Traveller,2
2011,E09000013,Age 15,White: Other White,253
2011,E09000013,Age 15,Mixed/multiple ethnic group: White and Black Caribbean,29
2011,E09000013,Age 15,Mixed/multiple ethnic group: White and Black African,19
2011,E09000013,Age 15,Mixed/multiple ethnic group: White and Asian,17
2011,E09000013,Age 15,Mixed/multiple ethnic group: Other Mixed,12
2011,E09000013,Age 15,Asian/Asian British: Indian,14
2011,E09000013,Age 15,Asian/Asian British: Pakistani,24
2011,E09000013,Age 15,Asian/Asian British: Bangladeshi,22
2011,E09000013,Age 15,Asian/Asian British: Chinese,11
2011,E09000013,Age 15,Asian/Asian British: Other Asian,64
2011,E09000013,Age 15,Black/African/Caribbean/Black British: African,208
2011,E09000013,Age 15,Black/African/Caribbean/Black British: Caribbean,125
2011,E09000013,Age 15,Black/African/Caribbean/Black British: Other Black,60
2011,E09000013,Age 15,Other ethnic group: Arab,66
2011,E09000013,Age 15,Other ethnic group: Any other ethnic group,64
2011,E09000013,Age 16,White: English/Welsh/Scottish/Northern Irish/British,469
2011,E09000013,Age 16,White: Irish,31
2011,E09000013,Age 16,White: Gypsy or Irish Traveller,4
2011,E09000013,Age 16,White: Other White,213
2011,E09000013,Age 16,Mixed/multiple ethnic group: White and Black Caribbean,17
2011,E09000013,Age 16,Mixed/multiple ethnic group: White and Black African,13
2011,E09000013,Age 16,Mixed/multiple ethnic group: White and Asian,6
2011,E09000013,Age 16,Mixed/multiple ethnic group: Other Mixed,9
2011,E09000013,Age 16,Asian/Asian British: Indian,23
2011,E09000013,Age 16,Asian/Asian British: Pakistani,17
2011,E09000013,Age 16,Asian/Asian British: Bangladeshi,15
2011,E09000013,Age 16,Asian/Asian British: Chinese,10
2011,E09000013,Age 16,Asian/Asian British: Other Asian,54
2011,E09000013,Age 16,Black/African/Caribbean/Black British: African,158
2011,E09000013,Age 16,Black/African/Caribbean/Black British: Caribbean,93
2011,E09000013,Age 16,Black/African/Caribbean/Black British: Other Black,52
2011,E09000013,Age 16,Other ethnic group: Arab,77
